trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units,lat,lng,summer_temp,winter_temp,annual_rain,annual_snow,dogs-no,forest,river
10271983,mount brown lookout via gunsight pass trail,glacier national park,west glacier,montana,united states,"{'lat': 48.61682, 'lng': -113.87545}",5.2134,14966.862,1286.8656,5,out and back,2,4.5,8,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i,48.61682,-113.87545,31.3,-19.496,472.7200000000001,212.26800000000003,true,true,false
10326273,chief mountain,glacier national park,babb,montana,united states,"{'lat': 48.95531, 'lng': -113.60198}",5.0998,10138.842,877.824,5,out and back,1,5,12,"['dogs-no', 'forest', 'views']","['hiking', 'nature-trips']",i,48.95531,-113.60198,24.8,-24.5,309.34000000000003,389.648,true,true,false
10004411,howe lake trail,glacier national park,coram,montana,united states,"{'lat': 48.60919, 'lng': -114.02783}",5.0492,6920.1619999999975,131.9784,1,out and back,1,3.5,20,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'cross-country-skiing']",i,48.60919,-114.02783,29.9,-21,472.7200000000001,212.26800000000003,true,true,true
10263320,akokala lake trail,glacier national park,west glacier,montana,united states,"{'lat': 48.82859, 'lng': -114.20173}",4.9898,18346.476,632.7648,3,out and back,1,3.5,7,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'walking']",i,48.82859,-114.20173,29.2,-21.796,458.2299999999999,244.349,true,true,false
10027448,specimen creek trail,yellowstone national park,west yellowstone,montana,united states,"{'lat': 45.01264, 'lng': -111.08058}",4.9528,24944.77,707.7456,3,out and back,1,4.5,7,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i,45.01264,-111.08058,27.4,-21.5,311.17,314.363,true,true,true
10005020,belly river trail,glacier national park,babb,montana,united states,"{'lat': 48.99586, 'lng': -113.65964}",4.9233,24622.902,416.9664,3,out and back,1,4.5,7,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,48.99586,-113.65964,26.796000000000003,-23.696,352.09,285.418,true,true,true
10259215,black butte trail to big horn peak,yellowstone national park,big sky,montana,united states,"{'lat': 45.03412, 'lng': -111.11367}",4.8817,19151.146,937.8696,5,out and back,1,5,12,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,45.03412,-111.11367,27.6,-21.3,311.17,314.363,true,true,false
10001949,medicine grizzly to triple divide pass,glacier national park,east glacier park village,montana,united states,"{'lat': 48.60248, 'lng': -113.38367}",4.8672,20438.618,259.9944,3,out and back,1,4.5,6,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'walking']",i,48.60248,-113.38367,27.2,-24.196,389.5,448.63700000000006,true,true,true
10038232,continental divide trail to fifty mountain shelter,glacier national park,lake mc donald,montana,united states,"{'lat': 48.75496, 'lng': -113.80047}",4.7952,51498.88,5354.7264,3,out and back,2,4.5,2,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,48.75496,-113.80047,29,-20.996,480.99,340.011,true,true,false
10376353,swiftcurrent mountain via granite park trail,glacier national park,west glacier,montana,united states,"{'lat': 48.75494, 'lng': -113.80044}",4.7277,19473.014,1291.7424,5,out and back,2,4.5,11,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,48.75494,-113.80044,29,-20.996,480.99,340.011,false,true,false
10263321,logging lake trail,glacier national park,west glacier,montana,united states,"{'lat': 48.69845, 'lng': -114.19204}",4.6394,41199.104,657.7584,3,out and back,2,3.5,13,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'walking']",i,48.69845,-114.19204,30.6,-19.988,458.2299999999999,244.349,true,true,true
10271984,comeau pass via sperry lake trail,glacier national park,west glacier,montana,united states,"{'lat': 48.61682, 'lng': -113.8754}",4.6191,26554.11,1493.8248,5,out and back,2,4.5,3,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,48.61682,-113.8754,31.3,-19.496,472.7200000000001,212.26800000000003,true,true,false
10273117,bowman lake trail to upper waterton lake,glacier national park,polebridge,montana,united states,"{'lat': 48.82924, 'lng': -114.20052}",4.386,69684.422,1671.828,3,out and back,2,5,3,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'camping', 'hiking']",i,48.82924,-114.20052,29.3,-21.696,458.2299999999999,244.349,true,true,false
10290936,upper two medicine creek loop,glacier national park,east glacier park village,montana,united states,"{'lat': 48.48471, 'lng': -113.36894}",4.2609,17541.806,258.7752,3,loop,2,4,8,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,48.48471,-113.36894,27.5,-23.496,322.04,298.83000000000004,true,true,false
10029725,daly creek trail,yellowstone national park,big sky,montana,united states,"{'lat': 45.04854, 'lng': -111.1395}",4.1636,17541.806,541.9344,3,out and back,2,4.5,9,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,45.04854,-111.1395,27.7,-21.296,313.93999999999994,282.331,true,true,false
10333798,"ptarmigan trail to helen lake, elizabeth lake, cosley lake, stoney indian pass, waterton valley trail",glacier national park,babb,montana,united states,"{'lat': 48.79771, 'lng': -113.6788}",4.1236,63086.128,1762.9632,3,point to point,2,5,3,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'nature-trips', 'walking']",i,48.79771,-113.6788,27.6,-21.496,320.61,225.113,true,true,true
10000491,firebrand trail to ole creek,glacier national park,east glacier park village,montana,united states,"{'lat': 48.37171, 'lng': -113.27942}",3.9817,36532.018,944.88,5,point to point,1,4.5,7,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,48.37171,-113.27942,27.6,-24.196,322.04,298.83000000000004,true,true,true
10317068,stanton mountain,glacier national park,whitefish,montana,united states,"{'lat': 48.63763, 'lng': -113.88831}",3.8896,12070.05,1366.7232,5,out and back,2,4,2,"['forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips']",i,48.63763,-113.88831,31.2,-19.596,471.1,277.36800000000005,false,true,false
10377845,riverside ski trail loop,yellowstone national park,west yellowstone,montana,united states,"{'lat': 44.66029, 'lng': -111.09739}",3.7842,12391.918,55.7784,1,loop,1,4,17,"['dogs-no', 'kids', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking', 'cross-country-skiing']",i,44.66029,-111.09739,28.5,-21.4,255.95,344.82,true,false,true
10318861,granite park to flattop mountain trail,glacier national park,lake mc donald,montana,united states,"{'lat': 48.75496, 'lng': -113.80046}",3.7171,43613.114,1932.7368,7,loop,2,4.5,3,"['forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,48.75496,-113.80046,29,-20.996,480.99,340.011,false,true,false
10376344,upper kintla lake,glacier national park,polebridge,montana,united states,"{'lat': 48.93512, 'lng': -114.35243}",3.6588,37336.688,523.9512,5,out and back,2,4.5,3,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,48.93512,-114.35243,29.496,-22,410.24000000000007,344.56800000000004,false,true,false
10037153,waterton valley trail,glacier national park,babb,montana,united states,"{'lat': 48.95776, 'lng': -113.89222}",3.5294,32508.668,1148.7912,7,out and back,2,4.5,3,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,48.95776,-113.89222,29,-22.496,344.94,194.964,true,true,true
10287969,rescue creek trail to turkey pen peak (gardner side),yellowstone national park,gardiner,montana,united states,"{'lat': 45.01779, 'lng': -110.69363}",3.4916,10782.578,527.9136,3,out and back,1,4,10,"['dogs-leash', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,45.01779,-110.69363,30.3,-20.096,311.17,314.363,false,false,false
10334016,covey meadow loop,glacier national park,west glacier,montana,united states,"{'lat': 48.7838, 'lng': -114.27983}",3.4537,3540.548,59.7408,1,out and back,2,4.5,3,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'walking']",i,48.7838,-114.27983,30.2,-20.896,458.2299999999999,244.349,true,true,false
10263336,nyack-coal creek loop,glacier national park,west glacier,montana,united states,"{'lat': 48.43677, 'lng': -113.80308}",3.3255,67592.28,1196.9496,5,loop,1,3.5,2,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,48.43677,-113.80308,31.1,-19.592,506.36,265.657,true,true,true
10366671,kinta lake boulder pass trail to goat haunt ferry,glacier national park,polebridge,montana,united states,"{'lat': 48.93547, 'lng': -114.35274}",3.2589,48923.936,1468.8312,3,point to point,2,4.5,6,"['forest', 'lake', 'river', 'views']","['backpacking', 'camping', 'hiking', 'walking']",i,48.93547,-114.35274,29.496,-22,410.24000000000007,344.56800000000004,false,true,true
10270721,northern traverse: chieftan mountain to kintla lake,glacier national park,babb,montana,united states,"{'lat': 48.99592, 'lng': -113.65993}",3.2581,86904.36,2369.82,5,point to point,2,5,4,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,48.99592,-113.65993,26.796000000000003,-23.696,352.09,285.418,true,true,true
10490351,firebrand pass,glacier national park,east glacier park village,montana,united states,"{'lat': 48.37136, 'lng': -113.27959}",3.2501,17219.938000000002,673.9128,3,out and back,1,5,6,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,48.37136,-113.27959,27.6,-24.196,322.04,298.83000000000004,true,true,false
10376345,kinta lake via boulder pass trail,glacier national park,polebridge,montana,united states,"{'lat': 48.93527, 'lng': -114.35248}",3.1693,21404.222,304.8,3,out and back,2,4.5,3,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,48.93527,-114.35248,29.496,-22,410.24000000000007,344.56800000000004,false,true,false
10031948,huckleberry mountain nature trail,glacier national park,columbia falls,montana,united states,"{'lat': 48.62452, 'lng': -114.12946}",3.1057,1448.406,29.8704,1,loop,2,2,2,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'walking']",i,48.62452,-114.12946,30.9,-19.896,472.7200000000001,212.26800000000003,true,false,false
10270943,glacier national park full traverse - kintla lake to lake mcdonald,glacier national park,polebridge,montana,united states,"{'lat': 48.93603, 'lng': -114.34572}",2.9615,149507.686,5697.9312,5,point to point,2,0,0,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,48.93603,-114.34572,29.5,-21.992,410.24000000000007,344.56800000000004,true,true,false
10259216,sportsman lake crescent high lake trail loop,yellowstone national park,big sky,montana,united states,"{'lat': 45.01261, 'lng': -111.08065}",2.7854,34439.876000000004,885.7488,5,loop,1,5,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'trail-running']",i,45.01261,-111.08065,27.4,-21.5,311.17,314.363,true,true,true
10381285,lower quartz lake via quartz creek trail,glacier national park,west glacier,montana,united states,"{'lat': 48.72517, 'lng': -114.22817}",2.7471,22208.892000000003,400.812,1,out and back,2,3.5,4,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['fishing', 'hiking', 'trail-running']",i,48.72517,-114.22817,30.396000000000004,-20.192,458.2299999999999,244.349,true,true,true
10035416,bannock ski trail,yellowstone national park,silver gate,montana,united states,"{'lat': 45.00448, 'lng': -109.98758}",2.7171,7724.831999999998,60.96,1,out and back,1,4,3,"['dogs', 'forest', 'kids', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'cross-country-skiing']",i,45.00448,-109.98758,25.7,-20.2,239.5,356.79,false,true,true
10263333,loneman lookout trail,glacier national park,west glacier,montana,united states,"{'lat': 48.43683, 'lng': -113.8027}",2.6954,22852.628,1176.8328,5,out and back,1,5,2,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,48.43683,-113.8027,31.1,-19.592,506.36,265.657,true,true,true
10005605,fielding coal creek trail,glacier national park,essex,montana,united states,"{'lat': 48.28443, 'lng': -113.45227}",2.5289,48923.936,2562.7584,5,out and back,1,4,1,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,48.28443,-113.45227,28.5,-20.496,459.0299999999999,401.163,true,true,true
10418476,apikuni mountain,glacier national park,browning,montana,united states,"{'lat': 48.80544, 'lng': -113.63455}",2.479,10299.776,1250.8992,5,out and back,2,3,2,"['forest', 'views', 'waterfall']","['hiking', 'nature-trips']",i,48.80544,-113.63455,27.7,-22.996,320.61,225.113,false,true,false
10005832,snyder ridge trail,glacier national park,essex,montana,united states,"{'lat': 48.6169, 'lng': -113.87557}",2.3963,18829.278,774.8016,3,point to point,2,2.5,2,"['dogs-no', 'lake', 'views', 'wildlife']","['hiking', 'trail-running']",i,48.6169,-113.87557,31.3,-19.496,472.7200000000001,212.26800000000003,true,false,false
10263339,lake isabel trail,glacier national park,west glacier,montana,united states,"{'lat': 48.27489, 'lng': -113.60325}",2.3449,53269.154,1196.9496,3,out and back,1,5,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'walking', 'fly-fishing']",i,48.27489,-113.60325,30.4,-18.3,459.0299999999999,401.163,true,true,true
10258674,fan creek trail,yellowstone national park,west yellowstone,montana,united states,"{'lat': 44.95078, 'lng': -111.05892}",2.2053,19633.948,271.8816,1,out and back,2,4,2,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'fly-fishing']",i,44.95078,-111.05892,27,-21.9,311.17,314.363,true,true,false
10001820,gable pass trail via otatso creek,glacier national park,babb,montana,united states,"{'lat': 48.94736, 'lng': -113.50028}",2.1546,48280.2,1968.7032,3,loop,2,3,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,48.94736,-113.50028,26.8,-23.896,352.09,285.418,true,true,true
10290934,painted tepee peak and cobalt lake trail,glacier national park,essex,montana,united states,"{'lat': 48.48396, 'lng': -113.36959}",2.0701,25910.374,945.7944,3,loop,2,5,1,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,48.48396,-113.36959,27.5,-23.496,322.04,298.83000000000004,true,true,false
10004766,dry fork trail,glacier national park,east glacier park village,montana,united states,"{'lat': 48.50511, 'lng': -113.32923}",1.9912,8690.436,236.8296,3,out and back,1,0,0,['dogs-no'],"['hiking', 'trail-running']",i,48.50511,-113.32923,27.8,-24.4,322.04,298.83000000000004,true,false,false
10271947,fawn pass to fan creek trail,yellowstone national park,west yellowstone,montana,united states,"{'lat': 44.95087, 'lng': -111.05879}",1.9221,25588.506,375.8184,3,out and back,2,3.5,3,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,44.95087,-111.05879,27.1,-21.896,311.17,314.363,true,false,false
10342981,belly river trail to foot glenns lake,glacier national park,babb,montana,united states,"{'lat': 48.99587, 'lng': -113.66023}",1.8898,16898.07,233.7816,3,point to point,2,5,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,48.99587,-113.66023,26.8,-23.6,352.09,285.418,true,true,true
10004778,cut bank pass via pitamakan trail,glacier national park,east glacier park village,montana,united states,"{'lat': 48.60248, 'lng': -113.38368}",1.8525,48119.266,1884.8832,7,out and back,1,4,1,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,48.60248,-113.38368,27.2,-24.196,389.5,448.63700000000006,true,true,true
10271950,daly creek to crescent lake,yellowstone national park,big sky,montana,united states,"{'lat': 45.04859, 'lng': -111.13917000000001}",1.2708,46188.058,2389.9368,5,out and back,2,0,0,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips']",i,45.04859,-111.13917,27.7,-21.296,313.93999999999994,282.331,true,true,false
10271949,daly creek to shelf lake,yellowstone national park,big sky,montana,united states,"{'lat': 45.04853, 'lng': -111.13925}",1.2146,52303.55,2567.94,3,out and back,2,0,0,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'hiking', 'nature-trips']",i,45.04853,-111.13925,27.7,-21.296,313.93999999999994,282.331,true,true,false
10483794,north fork flathead river paddle,glacier national park,polebridge,montana,united states,"{'lat': 48.98874, 'lng': -114.46302}",1.023,89962.106,79.8576,3,point to point,2,4,2,"['river', 'views']","['camping', 'nature-trips', 'paddle-sports']",i,48.98874,-114.46302,30,-22.1,404.83,297.899,false,false,true
10294628,west lakes trail  [closed],glacier national park,west glacier,montana,united states,"{'lat': 48.63755, 'lng': -113.8887}",0.7684,32347.734,1565.7576,5,out and back,1,4,4,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'fishing', 'nature-trips', 'horseback-riding']",i,48.63755,-113.8887,31.1,-19.596,471.1,277.36800000000005,true,true,true
10478760,nyack creek,glacier national park,west glacier,montana,united states,"{'lat': 48.43661, 'lng': -113.80285}",0.7673,55844.098,818.9976,5,out and back,1,0,0,"['forest', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i,48.43661,-113.80285,31.1,-19.592,506.36,265.657,false,true,false
10236212,wheeler peak trail via stella lake trail,great basin national park,baker,nevada,united states,"{'lat': 39.01731, 'lng': -114.30329}",15.7517,13196.588,885.7488,5,out and back,3,5,135,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,39.01731,-114.30329,25,-22.396,163.05,129.115,true,true,true
10006002,bristlecone pine glacier trail,great basin national park,baker,nevada,united states,"{'lat': 39.01015, 'lng': -114.30698}",14.6046,7242.03,322.7832,3,out and back,2,4.5,125,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,39.01015,-114.30698,25.3,-22,163.05,129.115,true,true,false
10026784,alpine lakes trail,great basin national park,baker,nevada,united states,"{'lat': 39.00984, 'lng': -114.30709}",12.5884,4345.218,142.9512,1,loop,2,4.5,83,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,39.00984,-114.30709,25.4,-21.996,163.05,129.115,true,true,true
10261421,titus canyon road,death valley national park,beatty,nevada,united states,"{'lat': 36.85936, 'lng': -116.84565}",10.5062,41842.84,736.7016,1,point to point,2,4.5,46,"['kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'off-road-driving', 'scenic-driving', 'walking']",i,36.85936,-116.84565,39.096,-3.8,98.33,8.071000000000002,false,false,false
10032993,lehman cave,great basin national park,baker,nevada,united states,"{'lat': 39.00545, 'lng': -114.2195}",9.042,643.736,13.716,1,loop,3,4.5,42,"['cave', 'dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers']","['hiking', 'walking']",i,39.00545,-114.2195,32.296,-16,135.54000000000002,91.623,true,false,false
10309295,bristlecone and alpine lakes loop,great basin national park,baker,nevada,united states,"{'lat': 39.01015, 'lng': -114.30705}",7.5185,8529.502,308.7624,3,loop,2,4.5,37,"['forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,39.01015,-114.30705,25.3,-22,163.05,129.115,false,true,false
10258133,wheeler peak scenic drive,great basin national park,baker,nevada,united states,"{'lat': 39.01006, 'lng': -114.20887}",7.1156,37497.622,1175.9184,1,out and back,2,4.5,20,"['ada', 'cave', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'scenic-driving', 'walking']",i,39.01006,-114.20887,32.7,-15.5,117.85,87.81499999999998,false,true,true
10236215,baker lake trail,great basin national park,baker,nevada,united states,"{'lat': 38.97643, 'lng': -114.24575}",6.9354,16737.136000000002,813.816,5,out and back,1,4.5,17,"['dogs-no', 'lake', 'views']","['backpacking', 'birding', 'hiking', 'nature-trips']",i,38.97643,-114.24575,29.296000000000003,-18,163.05,129.115,true,false,false
10309294,teresa lake,great basin national park,baker,nevada,united states,"{'lat': 39.01039, 'lng': -114.30701}",6.4345,2414.01,92.964,3,out and back,2,5,11,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,39.01039,-114.30701,25.3,-22,163.05,129.115,true,true,false
10313540,baker lake-johnson lake loop,great basin national park,baker,nevada,united states,"{'lat': 38.97645, 'lng': -114.24538}",6.0987,20760.486,1330.7568,5,loop,2,4.5,19,"['dogs-no', 'forest', 'lake', 'river', 'views']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,38.97645,-114.24538,29.296000000000003,-18,163.05,129.115,true,true,true
10024320,lexington arch trail,great basin national park,baker,nevada,united states,"{'lat': 38.8429, 'lng': -114.19067}",5.9666,4667.085999999998,340.7664,3,out and back,1,4,11,"['cave', 'dogs-leash', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,38.8429,-114.19067,30.796000000000003,-16.796,193.93,123.011,false,true,false
10309296,wheeler peak trail via alpine lakes trail,great basin national park,baker,nevada,united states,"{'lat': 39.0102, 'lng': -114.30727}",5.9253,12552.852,940.9176,5,out and back,2,5,13,"['dogs-leash', 'forest', 'lake', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,39.0102,-114.30727,25.3,-22,163.05,129.115,false,true,false
10309297,stella lake trail,great basin national park,baker,nevada,united states,"{'lat': 39.0102, 'lng': -114.30736}",5.7708,3379.614,134.7216,3,out and back,2,4.5,9,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,39.0102,-114.30736,25.3,-22,163.05,129.115,true,true,false
10028528,lehman creek trail,great basin national park,baker,nevada,united states,"{'lat': 39.01738, 'lng': -114.2391}",5.7524,13196.588,755.904,5,out and back,1,4,27,"['dogs-no', 'views']","['birding', 'hiking', 'snowshoeing']",i,39.01738,-114.2391,31.3,-16.496,193.93,123.011,true,false,false
10270278,rhyolite ghost town,death valley national park,beatty,nevada,united states,"{'lat': 36.89737, 'lng': -116.82951}",5.2404,1770.274,35.9664,1,out and back,2,4,9,"['dogs-no', 'historic-site', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,36.89737,-116.82951,38.5,-4.3,98.33,8.071000000000002,true,false,false
10236198,sky islands forest trail,great basin national park,baker,nevada,united states,"{'lat': 39.01031, 'lng': -114.30696}",4.5588,482.802,5.7912,1,loop,1,4.5,9,"['ada', 'dogs-no', 'forest', 'kids', 'strollers', 'views']","['hiking', 'walking']",i,39.01031,-114.30696,25.3,-22,163.05,129.115,true,true,false
10027382,pole canyon trail,great basin national park,baker,nevada,united states,"{'lat': 38.98987, 'lng': -114.21267}",4.3778,11909.116000000002,520.9032,3,loop,1,4,18,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['birding', 'camping', 'hiking', 'trail-running']",i,38.98987,-114.21267,32.1,-16.1,153.38,112.504,true,true,false
10026785,osceola ditch intepretive trail,great basin national park,baker,nevada,united states,"{'lat': 39.02865, 'lng': -114.26691}",3.7984,4345.218,59.7408,1,out and back,1,4,10,"['dogs-no', 'forest', 'historic-site', 'kids', 'views', 'wildlife']","['hiking', 'walking']",i,39.02865,-114.26691,29.1,-18.496,163.05,129.115,true,true,false
10111533,lehman caves visitor center and mountain view nature trail,great basin national park,baker,nevada,united states,"{'lat': 39.00609, 'lng': -114.21966}",3.6251,643.736,12.8016,1,loop,1,3.5,6,"['dogs-no', 'forest', 'kids', 'views', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,39.00609,-114.21966,32.2,-16,135.54000000000002,91.623,true,true,false
10313538,johnson lake via snake creek,great basin national park,baker,nevada,united states,"{'lat': 38.92864, 'lng': -114.25566}",3.4292,11265.38,763.8288,5,out and back,2,4.5,7,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking']",i,38.92864,-114.25566,28.6,-18.796,163.05,129.115,true,true,false
10313543,dead lake trail,great basin national park,baker,nevada,united states,"{'lat': 38.92589, 'lng': -114.25184}",3.197,5793.624,421.8432,5,out and back,1,4.5,6,"['dogs-no', 'forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips']",i,38.92589,-114.25184,28.9,-18.496,163.05,129.115,true,true,false
10307901,serviceberry loop,great basin national park,baker,nevada,united states,"{'lat': 38.92515, 'lng': -114.24638}",2.9884,4828.02,221.8944,3,loop,1,4,9,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,38.92515,-114.24638,29.096000000000004,-18.2,163.05,129.115,false,true,false
10313599,snake creek overlook,great basin national park,baker,nevada,united states,"{'lat': 38.92609, 'lng': -114.25169}",2.7745,2092.1420000000007,100.8888,3,loop,2,4.5,4,['views'],"['birding', 'hiking', 'nature-trips', 'walking']",i,38.92609,-114.25169,28.9,-18.496,163.05,129.115,false,false,false
10402715,thimble peak trail,death valley national park,beatty,nevada,united states,"{'lat': 36.82866, 'lng': -117.03255}",1.6462,5149.888,501.7008,3,out and back,1,5,2,"['dogs-no', 'views', 'wildlife']","['hiking', 'nature-trips']",i,36.82866,-117.03255,34.9,-6.296,107.84,16.8,true,false,false
10313536,johnson lake via south fork baker creek,great basin national park,baker,nevada,united states,"{'lat': 38.97652, 'lng': -114.24505}",1.3832,16737.136000000002,1033.8816,5,out and back,2,4,1,"['dogs-no', 'forest', 'lake', 'river']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,38.97652,-114.24505,29.296000000000003,-18,163.05,129.115,true,true,true
